index,char,char_name,font_file,font_size,background_color,file_name
39,y,y,Andada-Regular.otf,24,135,./chars/878_Andada-Regular.otf_fs_24_bc_135.y.png
39,y,y,Andada-Regular.otf,24,145,./chars/879_Andada-Regular.otf_fs_24_bc_145.y.png
39,y,y,Andada-Regular.otf,24,155,./chars/880_Andada-Regular.otf_fs_24_bc_155.y.png
40,z,z,Andada-Regular.otf,18,215,./chars/881_Andada-Regular.otf_fs_18_bc_215.z.png
40,z,z,Andada-Regular.otf,18,225,./chars/882_Andada-Regular.otf_fs_18_bc_225.z.png
40,z,z,Andada-Regular.otf,18,235,./chars/883_Andada-Regular.otf_fs_18_bc_235.z.png
40,z,z,Andada-Regular.otf,18,245,./chars/884_Andada-Regular.otf_fs_18_bc_245.z.png
40,z,z,Andada-Regular.otf,18,0,./chars/885_Andada-Regular.otf_fs_18_bc_0.z.png
40,z,z,Andada-Regular.otf,18,10,./chars/886_Andada-Regular.otf_fs_18_bc_10.z.png
40,z,z,Andada-Regular.otf,18,20,./chars/887_Andada-Regular.otf_fs_18_bc_20.z.png
40,z,z,Andada-Regular.otf,18,30,./chars/888_Andada-Regular.otf_fs_18_bc_30.z.png
40,z,z,Andada-Regular.otf,18,135,./chars/889_Andada-Regular.otf_fs_18_bc_135.z.png
40,z,z,Andada-Regular.otf,18,145,./chars/890_Andada-Regular.otf_fs_18_bc_145.z.png
40,z,z,Andada-Regular.otf,18,155,./chars/891_Andada-Regular.otf_fs_18_bc_155.z.png
40,z,z,Andada-Regular.otf,24,215,./chars/892_Andada-Regular.otf_fs_24_bc_215.z.png
40,z,z,Andada-Regular.otf,24,225,./chars/893_Andada-Regular.otf_fs_24_bc_225.z.png
40,z,z,Andada-Regular.otf,24,235,./chars/894_Andada-Regular.otf_fs_24_bc_235.z.png
40,z,z,Andada-Regular.otf,24,245,./chars/895_Andada-Regular.otf_fs_24_bc_245.z.png
40,z,z,Andada-Regular.otf,24,0,./chars/896_Andada-Regular.otf_fs_24_bc_0.z.png
40,z,z,Andada-Regular.otf,24,10,./chars/897_Andada-Regular.otf_fs_24_bc_10.z.png
40,z,z,Andada-Regular.otf,24,20,./chars/898_Andada-Regular.otf_fs_24_bc_20.z.png
40,z,z,Andada-Regular.otf,24,30,./chars/899_Andada-Regular.otf_fs_24_bc_30.z.png
40,z,z,Andada-Regular.otf,24,135,./chars/900_Andada-Regular.otf_fs_24_bc_135.z.png
40,z,z,Andada-Regular.otf,24,145,./chars/901_Andada-Regular.otf_fs_24_bc_145.z.png
40,z,z,Andada-Regular.otf,24,155,./chars/902_Andada-Regular.otf_fs_24_bc_155.z.png
41,A,A,Andada-Regular.otf,18,215,./chars/903_Andada-Regular.otf_fs_18_bc_215.A.png
41,A,A,Andada-Regular.otf,18,225,./chars/904_Andada-Regular.otf_fs_18_bc_225.A.png
41,A,A,Andada-Regular.otf,18,235,./chars/905_Andada-Regular.otf_fs_18_bc_235.A.png
41,A,A,Andada-Regular.otf,18,245,./chars/906_Andada-Regular.otf_fs_18_bc_245.A.png
41,A,A,Andada-Regular.otf,18,0,./chars/907_Andada-Regular.otf_fs_18_bc_0.A.png
41,A,A,Andada-Regular.otf,18,10,./chars/908_Andada-Regular.otf_fs_18_bc_10.A.png
41,A,A,Andada-Regular.otf,18,20,./chars/909_Andada-Regular.otf_fs_18_bc_20.A.png
41,A,A,Andada-Regular.otf,18,30,./chars/910_Andada-Regular.otf_fs_18_bc_30.A.png
41,A,A,Andada-Regular.otf,18,135,./chars/911_Andada-Regular.otf_fs_18_bc_135.A.png
41,A,A,Andada-Regular.otf,18,145,./chars/912_Andada-Regular.otf_fs_18_bc_145.A.png
41,A,A,Andada-Regular.otf,18,155,./chars/913_Andada-Regular.otf_fs_18_bc_155.A.png
41,A,A,Andada-Regular.otf,24,215,./chars/914_Andada-Regular.otf_fs_24_bc_215.A.png
41,A,A,Andada-Regular.otf,24,225,./chars/915_Andada-Regular.otf_fs_24_bc_225.A.png
41,A,A,Andada-Regular.otf,24,235,./chars/916_Andada-Regular.otf_fs_24_bc_235.A.png
41,A,A,Andada-Regular.otf,24,245,./chars/917_Andada-Regular.otf_fs_24_bc_245.A.png
41,A,A,Andada-Regular.otf,24,0,./chars/918_Andada-Regular.otf_fs_24_bc_0.A.png
41,A,A,Andada-Regular.otf,24,10,./chars/919_Andada-Regular.otf_fs_24_bc_10.A.png
41,A,A,Andada-Regular.otf,24,20,./chars/920_Andada-Regular.otf_fs_24_bc_20.A.png
41,A,A,Andada-Regular.otf,24,30,./chars/921_Andada-Regular.otf_fs_24_bc_30.A.png
41,A,A,Andada-Regular.otf,24,135,./chars/922_Andada-Regular.otf_fs_24_bc_135.A.png
41,A,A,Andada-Regular.otf,24,145,./chars/923_Andada-Regular.otf_fs_24_bc_145.A.png
41,A,A,Andada-Regular.otf,24,155,./chars/924_Andada-Regular.otf_fs_24_bc_155.A.png
42,Ă,A_up,Andada-Regular.otf,18,215,./chars/925_Andada-Regular.otf_fs_18_bc_215.A_up.png
42,Ă,A_up,Andada-Regular.otf,18,225,./chars/926_Andada-Regular.otf_fs_18_bc_225.A_up.png
42,Ă,A_up,Andada-Regular.otf,18,235,./chars/927_Andada-Regular.otf_fs_18_bc_235.A_up.png
42,Ă,A_up,Andada-Regular.otf,18,245,./chars/928_Andada-Regular.otf_fs_18_bc_245.A_up.png
42,Ă,A_up,Andada-Regular.otf,18,0,./chars/929_Andada-Regular.otf_fs_18_bc_0.A_up.png
42,Ă,A_up,Andada-Regular.otf,18,10,./chars/930_Andada-Regular.otf_fs_18_bc_10.A_up.png
42,Ă,A_up,Andada-Regular.otf,18,20,./chars/931_Andada-Regular.otf_fs_18_bc_20.A_up.png
42,Ă,A_up,Andada-Regular.otf,18,30,./chars/932_Andada-Regular.otf_fs_18_bc_30.A_up.png
42,Ă,A_up,Andada-Regular.otf,18,135,./chars/933_Andada-Regular.otf_fs_18_bc_135.A_up.png
42,Ă,A_up,Andada-Regular.otf,18,145,./chars/934_Andada-Regular.otf_fs_18_bc_145.A_up.png
42,Ă,A_up,Andada-Regular.otf,18,155,./chars/935_Andada-Regular.otf_fs_18_bc_155.A_up.png
42,Ă,A_up,Andada-Regular.otf,24,215,./chars/936_Andada-Regular.otf_fs_24_bc_215.A_up.png
42,Ă,A_up,Andada-Regular.otf,24,225,./chars/937_Andada-Regular.otf_fs_24_bc_225.A_up.png
42,Ă,A_up,Andada-Regular.otf,24,235,./chars/938_Andada-Regular.otf_fs_24_bc_235.A_up.png
42,Ă,A_up,Andada-Regular.otf,24,245,./chars/939_Andada-Regular.otf_fs_24_bc_245.A_up.png
42,Ă,A_up,Andada-Regular.otf,24,0,./chars/940_Andada-Regular.otf_fs_24_bc_0.A_up.png
42,Ă,A_up,Andada-Regular.otf,24,10,./chars/941_Andada-Regular.otf_fs_24_bc_10.A_up.png
42,Ă,A_up,Andada-Regular.otf,24,20,./chars/942_Andada-Regular.otf_fs_24_bc_20.A_up.png
42,Ă,A_up,Andada-Regular.otf,24,30,./chars/943_Andada-Regular.otf_fs_24_bc_30.A_up.png
42,Ă,A_up,Andada-Regular.otf,24,135,./chars/944_Andada-Regular.otf_fs_24_bc_135.A_up.png
42,Ă,A_up,Andada-Regular.otf,24,145,./chars/945_Andada-Regular.otf_fs_24_bc_145.A_up.png
42,Ă,A_up,Andada-Regular.otf,24,155,./chars/946_Andada-Regular.otf_fs_24_bc_155.A_up.png
43,Â,A_hat,Andada-Regular.otf,18,215,./chars/947_Andada-Regular.otf_fs_18_bc_215.A_hat.png
43,Â,A_hat,Andada-Regular.otf,18,225,./chars/948_Andada-Regular.otf_fs_18_bc_225.A_hat.png
43,Â,A_hat,Andada-Regular.otf,18,235,./chars/949_Andada-Regular.otf_fs_18_bc_235.A_hat.png
43,Â,A_hat,Andada-Regular.otf,18,245,./chars/950_Andada-Regular.otf_fs_18_bc_245.A_hat.png
43,Â,A_hat,Andada-Regular.otf,18,0,./chars/951_Andada-Regular.otf_fs_18_bc_0.A_hat.png
43,Â,A_hat,Andada-Regular.otf,18,10,./chars/952_Andada-Regular.otf_fs_18_bc_10.A_hat.png
43,Â,A_hat,Andada-Regular.otf,18,20,./chars/953_Andada-Regular.otf_fs_18_bc_20.A_hat.png
43,Â,A_hat,Andada-Regular.otf,18,30,./chars/954_Andada-Regular.otf_fs_18_bc_30.A_hat.png
43,Â,A_hat,Andada-Regular.otf,18,135,./chars/955_Andada-Regular.otf_fs_18_bc_135.A_hat.png
43,Â,A_hat,Andada-Regular.otf,18,145,./chars/956_Andada-Regular.otf_fs_18_bc_145.A_hat.png
43,Â,A_hat,Andada-Regular.otf,18,155,./chars/957_Andada-Regular.otf_fs_18_bc_155.A_hat.png
43,Â,A_hat,Andada-Regular.otf,24,215,./chars/958_Andada-Regular.otf_fs_24_bc_215.A_hat.png
43,Â,A_hat,Andada-Regular.otf,24,225,./chars/959_Andada-Regular.otf_fs_24_bc_225.A_hat.png
43,Â,A_hat,Andada-Regular.otf,24,235,./chars/960_Andada-Regular.otf_fs_24_bc_235.A_hat.png
43,Â,A_hat,Andada-Regular.otf,24,245,./chars/961_Andada-Regular.otf_fs_24_bc_245.A_hat.png
43,Â,A_hat,Andada-Regular.otf,24,0,./chars/962_Andada-Regular.otf_fs_24_bc_0.A_hat.png
43,Â,A_hat,Andada-Regular.otf,24,10,./chars/963_Andada-Regular.otf_fs_24_bc_10.A_hat.png
43,Â,A_hat,Andada-Regular.otf,24,20,./chars/964_Andada-Regular.otf_fs_24_bc_20.A_hat.png
43,Â,A_hat,Andada-Regular.otf,24,30,./chars/965_Andada-Regular.otf_fs_24_bc_30.A_hat.png
43,Â,A_hat,Andada-Regular.otf,24,135,./chars/966_Andada-Regular.otf_fs_24_bc_135.A_hat.png
43,Â,A_hat,Andada-Regular.otf,24,145,./chars/967_Andada-Regular.otf_fs_24_bc_145.A_hat.png
43,Â,A_hat,Andada-Regular.otf,24,155,./chars/968_Andada-Regular.otf_fs_24_bc_155.A_hat.png
44,B,B,Andada-Regular.otf,18,215,./chars/969_Andada-Regular.otf_fs_18_bc_215.B.png
44,B,B,Andada-Regular.otf,18,225,./chars/970_Andada-Regular.otf_fs_18_bc_225.B.png
44,B,B,Andada-Regular.otf,18,235,./chars/971_Andada-Regular.otf_fs_18_bc_235.B.png
44,B,B,Andada-Regular.otf,18,245,./chars/972_Andada-Regular.otf_fs_18_bc_245.B.png
44,B,B,Andada-Regular.otf,18,0,./chars/973_Andada-Regular.otf_fs_18_bc_0.B.png
44,B,B,Andada-Regular.otf,18,10,./chars/974_Andada-Regular.otf_fs_18_bc_10.B.png
44,B,B,Andada-Regular.otf,18,20,./chars/975_Andada-Regular.otf_fs_18_bc_20.B.png
44,B,B,Andada-Regular.otf,18,30,./chars/976_Andada-Regular.otf_fs_18_bc_30.B.png
44,B,B,Andada-Regular.otf,18,135,./chars/977_Andada-Regular.otf_fs_18_bc_135.B.png
44,B,B,Andada-Regular.otf,18,145,./chars/978_Andada-Regular.otf_fs_18_bc_145.B.png
44,B,B,Andada-Regular.otf,18,155,./chars/979_Andada-Regular.otf_fs_18_bc_155.B.png
44,B,B,Andada-Regular.otf,24,215,./chars/980_Andada-Regular.otf_fs_24_bc_215.B.png
44,B,B,Andada-Regular.otf,24,225,./chars/981_Andada-Regular.otf_fs_24_bc_225.B.png
44,B,B,Andada-Regular.otf,24,235,./chars/982_Andada-Regular.otf_fs_24_bc_235.B.png
44,B,B,Andada-Regular.otf,24,245,./chars/983_Andada-Regular.otf_fs_24_bc_245.B.png
44,B,B,Andada-Regular.otf,24,0,./chars/984_Andada-Regular.otf_fs_24_bc_0.B.png
44,B,B,Andada-Regular.otf,24,10,./chars/985_Andada-Regular.otf_fs_24_bc_10.B.png
44,B,B,Andada-Regular.otf,24,20,./chars/986_Andada-Regular.otf_fs_24_bc_20.B.png
44,B,B,Andada-Regular.otf,24,30,./chars/987_Andada-Regular.otf_fs_24_bc_30.B.png
44,B,B,Andada-Regular.otf,24,135,./chars/988_Andada-Regular.otf_fs_24_bc_135.B.png
44,B,B,Andada-Regular.otf,24,145,./chars/989_Andada-Regular.otf_fs_24_bc_145.B.png
44,B,B,Andada-Regular.otf,24,155,./chars/990_Andada-Regular.otf_fs_24_bc_155.B.png
45,C,C,Andada-Regular.otf,18,215,./chars/991_Andada-Regular.otf_fs_18_bc_215.C.png
45,C,C,Andada-Regular.otf,18,225,./chars/992_Andada-Regular.otf_fs_18_bc_225.C.png
45,C,C,Andada-Regular.otf,18,235,./chars/993_Andada-Regular.otf_fs_18_bc_235.C.png
45,C,C,Andada-Regular.otf,18,245,./chars/994_Andada-Regular.otf_fs_18_bc_245.C.png
45,C,C,Andada-Regular.otf,18,0,./chars/995_Andada-Regular.otf_fs_18_bc_0.C.png
45,C,C,Andada-Regular.otf,18,10,./chars/996_Andada-Regular.otf_fs_18_bc_10.C.png
45,C,C,Andada-Regular.otf,18,20,./chars/997_Andada-Regular.otf_fs_18_bc_20.C.png
45,C,C,Andada-Regular.otf,18,30,./chars/998_Andada-Regular.otf_fs_18_bc_30.C.png
45,C,C,Andada-Regular.otf,18,135,./chars/999_Andada-Regular.otf_fs_18_bc_135.C.png
45,C,C,Andada-Regular.otf,18,145,./chars/1000_Andada-Regular.otf_fs_18_bc_145.C.png
45,C,C,Andada-Regular.otf,18,155,./chars/1001_Andada-Regular.otf_fs_18_bc_155.C.png
45,C,C,Andada-Regular.otf,24,215,./chars/1002_Andada-Regular.otf_fs_24_bc_215.C.png
45,C,C,Andada-Regular.otf,24,225,./chars/1003_Andada-Regular.otf_fs_24_bc_225.C.png
45,C,C,Andada-Regular.otf,24,235,./chars/1004_Andada-Regular.otf_fs_24_bc_235.C.png
45,C,C,Andada-Regular.otf,24,245,./chars/1005_Andada-Regular.otf_fs_24_bc_245.C.png
45,C,C,Andada-Regular.otf,24,0,./chars/1006_Andada-Regular.otf_fs_24_bc_0.C.png
45,C,C,Andada-Regular.otf,24,10,./chars/1007_Andada-Regular.otf_fs_24_bc_10.C.png
45,C,C,Andada-Regular.otf,24,20,./chars/1008_Andada-Regular.otf_fs_24_bc_20.C.png
45,C,C,Andada-Regular.otf,24,30,./chars/1009_Andada-Regular.otf_fs_24_bc_30.C.png
45,C,C,Andada-Regular.otf,24,135,./chars/1010_Andada-Regular.otf_fs_24_bc_135.C.png
45,C,C,Andada-Regular.otf,24,145,./chars/1011_Andada-Regular.otf_fs_24_bc_145.C.png
45,C,C,Andada-Regular.otf,24,155,./chars/1012_Andada-Regular.otf_fs_24_bc_155.C.png
46,D,D,Andada-Regular.otf,18,215,./chars/1013_Andada-Regular.otf_fs_18_bc_215.D.png
46,D,D,Andada-Regular.otf,18,225,./chars/1014_Andada-Regular.otf_fs_18_bc_225.D.png
46,D,D,Andada-Regular.otf,18,235,./chars/1015_Andada-Regular.otf_fs_18_bc_235.D.png
46,D,D,Andada-Regular.otf,18,245,./chars/1016_Andada-Regular.otf_fs_18_bc_245.D.png
46,D,D,Andada-Regular.otf,18,0,./chars/1017_Andada-Regular.otf_fs_18_bc_0.D.png
46,D,D,Andada-Regular.otf,18,10,./chars/1018_Andada-Regular.otf_fs_18_bc_10.D.png
46,D,D,Andada-Regular.otf,18,20,./chars/1019_Andada-Regular.otf_fs_18_bc_20.D.png
46,D,D,Andada-Regular.otf,18,30,./chars/1020_Andada-Regular.otf_fs_18_bc_30.D.png
46,D,D,Andada-Regular.otf,18,135,./chars/1021_Andada-Regular.otf_fs_18_bc_135.D.png
46,D,D,Andada-Regular.otf,18,145,./chars/1022_Andada-Regular.otf_fs_18_bc_145.D.png
46,D,D,Andada-Regular.otf,18,155,./chars/1023_Andada-Regular.otf_fs_18_bc_155.D.png
46,D,D,Andada-Regular.otf,24,215,./chars/1024_Andada-Regular.otf_fs_24_bc_215.D.png
46,D,D,Andada-Regular.otf,24,225,./chars/1025_Andada-Regular.otf_fs_24_bc_225.D.png
46,D,D,Andada-Regular.otf,24,235,./chars/1026_Andada-Regular.otf_fs_24_bc_235.D.png
46,D,D,Andada-Regular.otf,24,245,./chars/1027_Andada-Regular.otf_fs_24_bc_245.D.png
46,D,D,Andada-Regular.otf,24,0,./chars/1028_Andada-Regular.otf_fs_24_bc_0.D.png
46,D,D,Andada-Regular.otf,24,10,./chars/1029_Andada-Regular.otf_fs_24_bc_10.D.png
46,D,D,Andada-Regular.otf,24,20,./chars/1030_Andada-Regular.otf_fs_24_bc_20.D.png
46,D,D,Andada-Regular.otf,24,30,./chars/1031_Andada-Regular.otf_fs_24_bc_30.D.png
46,D,D,Andada-Regular.otf,24,135,./chars/1032_Andada-Regular.otf_fs_24_bc_135.D.png
46,D,D,Andada-Regular.otf,24,145,./chars/1033_Andada-Regular.otf_fs_24_bc_145.D.png
46,D,D,Andada-Regular.otf,24,155,./chars/1034_Andada-Regular.otf_fs_24_bc_155.D.png
47,E,E,Andada-Regular.otf,18,215,./chars/1035_Andada-Regular.otf_fs_18_bc_215.E.png
47,E,E,Andada-Regular.otf,18,225,./chars/1036_Andada-Regular.otf_fs_18_bc_225.E.png
47,E,E,Andada-Regular.otf,18,235,./chars/1037_Andada-Regular.otf_fs_18_bc_235.E.png
47,E,E,Andada-Regular.otf,18,245,./chars/1038_Andada-Regular.otf_fs_18_bc_245.E.png
47,E,E,Andada-Regular.otf,18,0,./chars/1039_Andada-Regular.otf_fs_18_bc_0.E.png
47,E,E,Andada-Regular.otf,18,10,./chars/1040_Andada-Regular.otf_fs_18_bc_10.E.png
47,E,E,Andada-Regular.otf,18,20,./chars/1041_Andada-Regular.otf_fs_18_bc_20.E.png
47,E,E,Andada-Regular.otf,18,30,./chars/1042_Andada-Regular.otf_fs_18_bc_30.E.png
47,E,E,Andada-Regular.otf,18,135,./chars/1043_Andada-Regular.otf_fs_18_bc_135.E.png
47,E,E,Andada-Regular.otf,18,145,./chars/1044_Andada-Regular.otf_fs_18_bc_145.E.png
47,E,E,Andada-Regular.otf,18,155,./chars/1045_Andada-Regular.otf_fs_18_bc_155.E.png
47,E,E,Andada-Regular.otf,24,215,./chars/1046_Andada-Regular.otf_fs_24_bc_215.E.png
47,E,E,Andada-Regular.otf,24,225,./chars/1047_Andada-Regular.otf_fs_24_bc_225.E.png
47,E,E,Andada-Regular.otf,24,235,./chars/1048_Andada-Regular.otf_fs_24_bc_235.E.png
47,E,E,Andada-Regular.otf,24,245,./chars/1049_Andada-Regular.otf_fs_24_bc_245.E.png
47,E,E,Andada-Regular.otf,24,0,./chars/1050_Andada-Regular.otf_fs_24_bc_0.E.png
47,E,E,Andada-Regular.otf,24,10,./chars/1051_Andada-Regular.otf_fs_24_bc_10.E.png
47,E,E,Andada-Regular.otf,24,20,./chars/1052_Andada-Regular.otf_fs_24_bc_20.E.png
47,E,E,Andada-Regular.otf,24,30,./chars/1053_Andada-Regular.otf_fs_24_bc_30.E.png
47,E,E,Andada-Regular.otf,24,135,./chars/1054_Andada-Regular.otf_fs_24_bc_135.E.png
47,E,E,Andada-Regular.otf,24,145,./chars/1055_Andada-Regular.otf_fs_24_bc_145.E.png
47,E,E,Andada-Regular.otf,24,155,./chars/1056_Andada-Regular.otf_fs_24_bc_155.E.png
48,F,F,Andada-Regular.otf,18,215,./chars/1057_Andada-Regular.otf_fs_18_bc_215.F.png
48,F,F,Andada-Regular.otf,18,225,./chars/1058_Andada-Regular.otf_fs_18_bc_225.F.png
48,F,F,Andada-Regular.otf,18,235,./chars/1059_Andada-Regular.otf_fs_18_bc_235.F.png
48,F,F,Andada-Regular.otf,18,245,./chars/1060_Andada-Regular.otf_fs_18_bc_245.F.png
48,F,F,Andada-Regular.otf,18,0,./chars/1061_Andada-Regular.otf_fs_18_bc_0.F.png
48,F,F,Andada-Regular.otf,18,10,./chars/1062_Andada-Regular.otf_fs_18_bc_10.F.png
48,F,F,Andada-Regular.otf,18,20,./chars/1063_Andada-Regular.otf_fs_18_bc_20.F.png
48,F,F,Andada-Regular.otf,18,30,./chars/1064_Andada-Regular.otf_fs_18_bc_30.F.png
48,F,F,Andada-Regular.otf,18,135,./chars/1065_Andada-Regular.otf_fs_18_bc_135.F.png
48,F,F,Andada-Regular.otf,18,145,./chars/1066_Andada-Regular.otf_fs_18_bc_145.F.png
48,F,F,Andada-Regular.otf,18,155,./chars/1067_Andada-Regular.otf_fs_18_bc_155.F.png
48,F,F,Andada-Regular.otf,24,215,./chars/1068_Andada-Regular.otf_fs_24_bc_215.F.png
48,F,F,Andada-Regular.otf,24,225,./chars/1069_Andada-Regular.otf_fs_24_bc_225.F.png
48,F,F,Andada-Regular.otf,24,235,./chars/1070_Andada-Regular.otf_fs_24_bc_235.F.png
48,F,F,Andada-Regular.otf,24,245,./chars/1071_Andada-Regular.otf_fs_24_bc_245.F.png
48,F,F,Andada-Regular.otf,24,0,./chars/1072_Andada-Regular.otf_fs_24_bc_0.F.png
48,F,F,Andada-Regular.otf,24,10,./chars/1073_Andada-Regular.otf_fs_24_bc_10.F.png
48,F,F,Andada-Regular.otf,24,20,./chars/1074_Andada-Regular.otf_fs_24_bc_20.F.png
48,F,F,Andada-Regular.otf,24,30,./chars/1075_Andada-Regular.otf_fs_24_bc_30.F.png
48,F,F,Andada-Regular.otf,24,135,./chars/1076_Andada-Regular.otf_fs_24_bc_135.F.png
48,F,F,Andada-Regular.otf,24,145,./chars/1077_Andada-Regular.otf_fs_24_bc_145.F.png
48,F,F,Andada-Regular.otf,24,155,./chars/1078_Andada-Regular.otf_fs_24_bc_155.F.png
49,G,G,Andada-Regular.otf,18,215,./chars/1079_Andada-Regular.otf_fs_18_bc_215.G.png
49,G,G,Andada-Regular.otf,18,225,./chars/1080_Andada-Regular.otf_fs_18_bc_225.G.png
49,G,G,Andada-Regular.otf,18,235,./chars/1081_Andada-Regular.otf_fs_18_bc_235.G.png
49,G,G,Andada-Regular.otf,18,245,./chars/1082_Andada-Regular.otf_fs_18_bc_245.G.png
49,G,G,Andada-Regular.otf,18,0,./chars/1083_Andada-Regular.otf_fs_18_bc_0.G.png
49,G,G,Andada-Regular.otf,18,10,./chars/1084_Andada-Regular.otf_fs_18_bc_10.G.png
49,G,G,Andada-Regular.otf,18,20,./chars/1085_Andada-Regular.otf_fs_18_bc_20.G.png
49,G,G,Andada-Regular.otf,18,30,./chars/1086_Andada-Regular.otf_fs_18_bc_30.G.png
49,G,G,Andada-Regular.otf,18,135,./chars/1087_Andada-Regular.otf_fs_18_bc_135.G.png
49,G,G,Andada-Regular.otf,18,145,./chars/1088_Andada-Regular.otf_fs_18_bc_145.G.png
49,G,G,Andada-Regular.otf,18,155,./chars/1089_Andada-Regular.otf_fs_18_bc_155.G.png
49,G,G,Andada-Regular.otf,24,215,./chars/1090_Andada-Regular.otf_fs_24_bc_215.G.png
49,G,G,Andada-Regular.otf,24,225,./chars/1091_Andada-Regular.otf_fs_24_bc_225.G.png
49,G,G,Andada-Regular.otf,24,235,./chars/1092_Andada-Regular.otf_fs_24_bc_235.G.png
49,G,G,Andada-Regular.otf,24,245,./chars/1093_Andada-Regular.otf_fs_24_bc_245.G.png
49,G,G,Andada-Regular.otf,24,0,./chars/1094_Andada-Regular.otf_fs_24_bc_0.G.png
49,G,G,Andada-Regular.otf,24,10,./chars/1095_Andada-Regular.otf_fs_24_bc_10.G.png
49,G,G,Andada-Regular.otf,24,20,./chars/1096_Andada-Regular.otf_fs_24_bc_20.G.png
49,G,G,Andada-Regular.otf,24,30,./chars/1097_Andada-Regular.otf_fs_24_bc_30.G.png
49,G,G,Andada-Regular.otf,24,135,./chars/1098_Andada-Regular.otf_fs_24_bc_135.G.png
49,G,G,Andada-Regular.otf,24,145,./chars/1099_Andada-Regular.otf_fs_24_bc_145.G.png
49,G,G,Andada-Regular.otf,24,155,./chars/1100_Andada-Regular.otf_fs_24_bc_155.G.png
50,H,H,Andada-Regular.otf,18,215,./chars/1101_Andada-Regular.otf_fs_18_bc_215.H.png
50,H,H,Andada-Regular.otf,18,225,./chars/1102_Andada-Regular.otf_fs_18_bc_225.H.png
50,H,H,Andada-Regular.otf,18,235,./chars/1103_Andada-Regular.otf_fs_18_bc_235.H.png
50,H,H,Andada-Regular.otf,18,245,./chars/1104_Andada-Regular.otf_fs_18_bc_245.H.png
50,H,H,Andada-Regular.otf,18,0,./chars/1105_Andada-Regular.otf_fs_18_bc_0.H.png
50,H,H,Andada-Regular.otf,18,10,./chars/1106_Andada-Regular.otf_fs_18_bc_10.H.png
50,H,H,Andada-Regular.otf,18,20,./chars/1107_Andada-Regular.otf_fs_18_bc_20.H.png
50,H,H,Andada-Regular.otf,18,30,./chars/1108_Andada-Regular.otf_fs_18_bc_30.H.png
50,H,H,Andada-Regular.otf,18,135,./chars/1109_Andada-Regular.otf_fs_18_bc_135.H.png
50,H,H,Andada-Regular.otf,18,145,./chars/1110_Andada-Regular.otf_fs_18_bc_145.H.png
50,H,H,Andada-Regular.otf,18,155,./chars/1111_Andada-Regular.otf_fs_18_bc_155.H.png
50,H,H,Andada-Regular.otf,24,215,./chars/1112_Andada-Regular.otf_fs_24_bc_215.H.png
50,H,H,Andada-Regular.otf,24,225,./chars/1113_Andada-Regular.otf_fs_24_bc_225.H.png
50,H,H,Andada-Regular.otf,24,235,./chars/1114_Andada-Regular.otf_fs_24_bc_235.H.png
50,H,H,Andada-Regular.otf,24,245,./chars/1115_Andada-Regular.otf_fs_24_bc_245.H.png
50,H,H,Andada-Regular.otf,24,0,./chars/1116_Andada-Regular.otf_fs_24_bc_0.H.png
50,H,H,Andada-Regular.otf,24,10,./chars/1117_Andada-Regular.otf_fs_24_bc_10.H.png
50,H,H,Andada-Regular.otf,24,20,./chars/1118_Andada-Regular.otf_fs_24_bc_20.H.png
50,H,H,Andada-Regular.otf,24,30,./chars/1119_Andada-Regular.otf_fs_24_bc_30.H.png
50,H,H,Andada-Regular.otf,24,135,./chars/1120_Andada-Regular.otf_fs_24_bc_135.H.png
50,H,H,Andada-Regular.otf,24,145,./chars/1121_Andada-Regular.otf_fs_24_bc_145.H.png
50,H,H,Andada-Regular.otf,24,155,./chars/1122_Andada-Regular.otf_fs_24_bc_155.H.png
51,I,I,Andada-Regular.otf,18,215,./chars/1123_Andada-Regular.otf_fs_18_bc_215.I.png
51,I,I,Andada-Regular.otf,18,225,./chars/1124_Andada-Regular.otf_fs_18_bc_225.I.png
51,I,I,Andada-Regular.otf,18,235,./chars/1125_Andada-Regular.otf_fs_18_bc_235.I.png
51,I,I,Andada-Regular.otf,18,245,./chars/1126_Andada-Regular.otf_fs_18_bc_245.I.png
51,I,I,Andada-Regular.otf,18,0,./chars/1127_Andada-Regular.otf_fs_18_bc_0.I.png
51,I,I,Andada-Regular.otf,18,10,./chars/1128_Andada-Regular.otf_fs_18_bc_10.I.png
51,I,I,Andada-Regular.otf,18,20,./chars/1129_Andada-Regular.otf_fs_18_bc_20.I.png
51,I,I,Andada-Regular.otf,18,30,./chars/1130_Andada-Regular.otf_fs_18_bc_30.I.png
51,I,I,Andada-Regular.otf,18,135,./chars/1131_Andada-Regular.otf_fs_18_bc_135.I.png
51,I,I,Andada-Regular.otf,18,145,./chars/1132_Andada-Regular.otf_fs_18_bc_145.I.png
51,I,I,Andada-Regular.otf,18,155,./chars/1133_Andada-Regular.otf_fs_18_bc_155.I.png
51,I,I,Andada-Regular.otf,24,215,./chars/1134_Andada-Regular.otf_fs_24_bc_215.I.png
51,I,I,Andada-Regular.otf,24,225,./chars/1135_Andada-Regular.otf_fs_24_bc_225.I.png
51,I,I,Andada-Regular.otf,24,235,./chars/1136_Andada-Regular.otf_fs_24_bc_235.I.png
51,I,I,Andada-Regular.otf,24,245,./chars/1137_Andada-Regular.otf_fs_24_bc_245.I.png
