page_number,chars,x0,x1,width,y0,y1,height
4,.,85.33046999999999,88.67647,3.3460000000000036,761.27093,775.27093,14.0
4,2,88.67647,96.88046999999999,8.203999999999994,761.27093,775.27093,14.0
4,0,96.80907,105.11107000000001,8.302000000000007,761.27093,775.27093,14.0
4,2,104.83107,113.03506999999999,8.203999999999994,761.27093,775.27093,14.0
4,0,112.96507,121.26706999999999,8.301999999999992,761.27093,775.27093,14.0
4, ,121.26707,124.90707,3.6400000000000006,761.27093,775.27093,14.0
4, ,124.90707,128.54707,3.6399999999999864,761.27093,775.27093,14.0
4, ,128.54707000000002,132.18707,3.6399999999999864,761.27093,775.27093,14.0
4, ,132.18707,135.82707,3.6399999999999864,761.27093,775.27093,14.0
4, ,135.82707,139.46706999999998,3.6399999999999864,761.27093,775.27093,14.0
4, ,139.46707,143.10707,3.6399999999999864,761.27093,775.27093,14.0
4, ,143.10707000000002,146.74707,3.6399999999999864,761.27093,775.27093,14.0
4, ,146.74707,150.38707,3.6399999999999864,761.27093,775.27093,14.0
4, ,150.38707,154.02706999999998,3.6399999999999864,761.27093,775.27093,14.0
4, ,154.02707,157.66707,3.6399999999999864,761.27093,775.27093,14.0
4, ,157.66707,161.30706999999998,3.6399999999999864,761.27093,775.27093,14.0
4, ,161.30707,164.94707,3.6399999999999864,761.27093,775.27093,14.0
4, ,164.94707,168.58706999999998,3.6399999999999864,761.27093,775.27093,14.0
4, ,168.58707,172.22707,3.6399999999999864,761.27093,775.27093,14.0
4,1,172.22707,178.30307,6.075999999999993,761.27093,775.27093,14.0
4,9,178.30307,186.66107,8.358000000000004,761.27093,775.27093,14.0
4,-,186.66107,192.02307,5.361999999999995,761.27093,775.27093,14.0
4,2,192.02307,200.22707,8.204000000000008,761.27093,775.27093,14.0
4,0,200.15567000000001,208.45767,8.301999999999992,761.27093,775.27093,14.0
4,.,208.45767,211.80367,3.3460000000000036,761.27093,775.27093,14.0
4,1,211.80367,217.87967,6.075999999999993,761.27093,775.27093,14.0
4,0,217.87967,226.18167,8.301999999999992,761.27093,775.27093,14.0
4,.,226.18167,229.52767,3.3460000000000036,761.27093,775.27093,14.0
4,2,229.52767,237.73167,8.204000000000008,761.27093,775.27093,14.0
4,0,237.66167000000002,245.96367,8.301999999999992,761.27093,775.27093,14.0
4,2,245.68367,253.88767,8.204000000000008,761.27093,775.27093,14.0
4,0,253.81767,262.11967,8.301999999999992,761.27093,775.27093,14.0
4, ,262.11968,265.75968,3.6399999999999864,761.27093,775.27093,14.0
4, ,265.75968,269.39968,3.6399999999999864,761.27093,775.27093,14.0
4, ,269.39967,273.03967,3.6399999999999864,761.27093,775.27093,14.0
4, ,273.03967,276.67967,3.6399999999999864,761.27093,775.27093,14.0
4, ,276.67967,280.31967,3.6399999999999864,761.27093,775.27093,14.0
4, ,280.31966,283.95966,3.6399999999999864,761.27093,775.27093,14.0
4, ,283.95967,287.59967,3.6399999999999864,761.27093,775.27093,14.0
4, ,287.59966000000003,291.23966,3.6399999999999864,761.27093,775.27093,14.0
4, ,291.23967,294.87967,3.6399999999999864,761.27093,775.27093,14.0
4, ,294.87966,298.51966,3.6399999999999864,761.27093,775.27093,14.0
4, ,298.51967,302.15967,3.6399999999999864,761.27093,775.27093,14.0
4, ,302.15965,305.79965,3.6399999999999864,761.27093,775.27093,14.0
4, ,305.79967,309.43967,3.6399999999999864,761.27093,775.27093,14.0
4,1,309.43968,315.51568000000003,6.076000000000022,761.27093,775.27093,14.0
4,9,315.51567,323.87367,8.358000000000004,761.27093,775.27093,14.0
4,-,323.87367,329.23567,5.362000000000023,761.27093,775.27093,14.0
4,2,329.23567,337.43967000000004,8.204000000000008,761.27093,775.27093,14.0
4,0,337.36827,345.67027,8.302000000000021,761.27093,775.27093,14.0
4,.,345.67027,349.01627,3.3460000000000036,761.27093,775.27093,14.0
4,1,349.01628,355.09228,6.076000000000022,761.27093,775.27093,14.0
4,0,355.09227,363.39427,8.302000000000021,761.27093,775.27093,14.0
4,.,363.39427,366.74027,3.3460000000000036,761.27093,775.27093,14.0
4,2,366.74028,374.94428,8.204000000000008,761.27093,775.27093,14.0
4,0,374.87425,383.17625000000004,8.302000000000021,761.27093,775.27093,14.0
4,2,382.89626,391.10026,8.204000000000008,761.27093,775.27093,14.0
4,0,391.03026,399.33226,8.302000000000021,761.27093,775.27093,14.0
4, ,399.33226,402.97226,3.6399999999999864,761.27093,775.27093,14.0
4, ,402.97228,406.61228,3.6399999999999864,761.27093,775.27093,14.0
4, ,406.61226,410.25226,3.6399999999999864,761.27093,775.27093,14.0
4, ,410.25227,413.89227,3.6399999999999864,761.27093,775.27093,14.0
4, ,413.89226,417.53226,3.6399999999999864,761.27093,775.27093,14.0
4, ,417.53227,421.17226999999997,3.6399999999999864,761.27093,775.27093,14.0
4, ,421.17226,424.81226,3.6399999999999864,761.27093,775.27093,14.0
4, ,424.81227,428.45227,3.6399999999999864,761.27093,775.27093,14.0
4, ,428.45226,432.09226,3.6399999999999864,761.27093,775.27093,14.0
4, ,432.09227,435.73226999999997,3.6399999999999864,761.27093,775.27093,14.0
4, ,435.73225,439.37225,3.6399999999999864,761.27093,775.27093,14.0
4,1,439.37227,445.44827000000004,6.076000000000022,761.27093,775.27093,14.0
4,9,445.44826,453.80626,8.358000000000004,761.27093,775.27093,14.0
4,-,453.80626,459.16826000000003,5.362000000000023,761.27093,775.27093,14.0
4,2,459.16826,467.37226,8.204000000000008,761.27093,775.27093,14.0
4,0,467.30086,475.60286,8.302000000000021,761.27093,775.27093,14.0
4,.,475.60286,478.94886,3.3460000000000036,761.27093,775.27093,14.0
4,1,478.94887,485.02487,6.076000000000022,761.27093,775.27093,14.0
4,0,485.02486,493.32686,8.302000000000021,761.27093,775.27093,14.0
4,.,493.32686,496.67286,3.3460000000000036,761.27093,775.27093,14.0
4,2,496.67287,504.87687,8.204000000000008,761.27093,775.27093,14.0
4,0,504.80687,513.10887,8.302000000000021,761.27093,775.27093,14.0
4,2,512.82887,521.03287,8.20399999999995,761.27093,775.27093,14.0
4,0,520.96288,529.2648800000001,8.302000000000021,761.27093,775.27093,14.0
4,L,185.48836,199.6098304,14.121470399999993,377.99368,402.17427999999995,24.18059999999997
4,U,199.295480313044,216.487886913044,17.192406599999998,377.99368,402.17427999999995,24.18059999999997
4,N,216.729696913044,234.212270713044,17.48257380000001,377.99368,402.17427999999995,24.18059999999997
4,I,234.454080713044,242.50622051304398,8.052139799999992,377.99368,402.17427999999995,24.18059999999997
4,&,242.62712050067,262.23758710067,19.610466599999995,377.99368,402.17427999999995,24.18059999999997
4, ,262.237586989968,268.524542989968,6.286955999999975,377.99368,402.17427999999995,24.18059999999997
4,M,185.48836,207.2992612,21.81090119999999,358.98773,383.16832999999997,24.18059999999997
4,A,207.5410712,225.8941466,18.353075399999994,358.98773,383.16832999999997,24.18059999999997
4,R,226.1359566,242.79638999999997,16.660433399999988,358.98773,383.16832999999997,24.18059999999997
4,Ț,242.554580020402,258.683040220402,16.128460200000006,358.98773,383.16832999999997,24.18059999999997
4,I,258.924850220402,266.976990020402,8.05213980000002,358.98773,383.16832999999997,24.18059999999997
4,L,139.78703,153.90850039999998,14.121470399999993,619.29187,643.47247,24.180600000000027
4,U,153.594150313044,170.786556913044,17.192406599999998,619.29187,643.47247,24.180600000000027
4,N,171.02836691304398,188.51094071304396,17.482573799999983,619.29187,643.47247,24.180600000000027
4,I,188.75275071304398,196.80489051304397,8.052139799999992,619.29187,643.47247,24.180600000000027
4,&,196.92579050067,216.53625710066999,19.610466599999995,619.29187,643.47247,24.180600000000027
4, ,216.53625698996797,222.82321298996797,6.2869560000000035,619.29187,643.47247,24.180600000000027
4,M,139.78703,161.59793119999998,21.81090119999999,600.28595,624.46655,24.180600000000027
4,A,161.8397412,180.1928166,18.353075399999994,600.28595,624.46655,24.180600000000027
4,R,180.4346266,197.09506,16.660433399999988,600.28595,624.46655,24.180600000000027
4,Ț,196.853250020402,212.981710220402,16.128460200000006,600.28595,624.46655,24.180600000000027
4,I,213.223520220402,221.275660020402,8.052139799999992,600.28595,624.46655,24.180600000000027
4,L,456.85846,470.9799304,14.121470400000021,431.98898,456.16958,24.18059999999997
4,U,470.66558031304396,487.857986913044,17.192406600000027,431.98898,456.16958,24.18059999999997
4,N,488.099796913044,505.582370713044,17.48257380000001,431.98898,456.16958,24.18059999999997
4,I,505.824180713044,513.876320513044,8.05213980000002,431.98898,456.16958,24.18059999999997
4,&,513.99722050067,533.60768710067,19.610466599999995,431.98898,456.16958,24.18059999999997
4, ,533.607686989968,539.894642989968,6.286956000000032,431.98898,456.16958,24.18059999999997
4,M,456.85846,478.66936119999997,21.81090119999999,412.98303,437.16363,24.180600000000027
4,A,478.91117119999996,497.2642466,18.353075400000023,412.98303,437.16363,24.180600000000027
4,R,497.50605659999997,514.16649,16.660433399999988,412.98303,437.16363,24.180600000000027
4,Ț,513.924680020402,530.0531402204019,16.12846019999995,412.98303,437.16363,24.180600000000027
4,I,530.294950220402,538.347090020402,8.052139799999964,412.98303,437.16363,24.180600000000027
4,L,456.85846,470.9799304,14.121470400000021,209.4694,233.65,24.1806
4,U,470.66558031304396,487.857986913044,17.192406600000027,209.4694,233.65,24.1806
4,N,488.099796913044,505.582370713044,17.48257380000001,209.4694,233.65,24.1806
4,I,505.824180713044,513.876320513044,8.05213980000002,209.4694,233.65,24.1806
4,&,513.99722050067,533.60768710067,19.610466599999995,209.4694,233.65,24.1806
4, ,533.607686989968,539.894642989968,6.286956000000032,209.4694,233.65,24.1806
4,M,456.85846,478.66936119999997,21.81090119999999,190.46344,214.64404,24.1806
4,A,478.91117119999996,497.2642466,18.353075400000023,190.46344,214.64404,24.1806
4,R,497.50605659999997,514.16649,16.660433399999988,190.46344,214.64404,24.1806
4,Ț,513.924680020402,530.0531402204019,16.12846019999995,190.46344,214.64404,24.1806
4,I,530.294950220402,538.347090020402,8.052139799999964,190.46344,214.64404,24.1806
4, ,481.45266,486.13266,4.680000000000007,168.20308,186.20308,18.0
4,-,474.55865,481.45265,6.8940000000000055,168.20308,186.20308,18.0
4,2,483.05465,493.60265,10.548000000000002,168.20308,186.20308,18.0
4,8,493.44065,504.13265,10.692000000000007,168.20308,186.20308,18.0
4,%,504.13265,520.36865,16.23599999999999,168.20308,186.20308,18.0
4,4,477.60345,494.42445000000004,16.821000000000026,115.60808,142.60808,27.0
4,",",494.42445000000004,501.55245,7.127999999999986,115.60808,142.60808,27.0
4,9,501.55245,518.21145,16.658999999999992,115.60808,142.60808,27.0
4,9,518.21145,534.87045,16.658999999999992,115.60808,142.60808,27.0
4,6,460.03457,469.58657,9.552000000000021,145.22699,161.22699,16.0
4,",",469.58657,473.41057,3.8240000000000123,145.22699,161.22699,16.0
4,9,473.41056999999995,482.96256999999997,9.552000000000021,145.22699,161.22699,16.0
4,9,482.96256999999997,492.51457,9.552000000000021,145.22699,161.22699,16.0
4, ,481.42886,486.10886,4.680000000000007,389.13299,407.13299,18.0
4,-,474.53488,481.42888,6.8940000000000055,389.13299,407.13299,18.0
4,2,483.03087999999997,493.57887999999997,10.548000000000002,389.13299,407.13299,18.0
4,0,493.48888,504.16288,10.673999999999978,389.13299,407.13299,18.0
4,%,504.16288,520.39888,16.23599999999999,389.13299,407.13299,18.0
4,7,478.00015,494.44315,16.442999999999984,336.7558,363.7558,27.0
4,",",494.44315,501.57115,7.127999999999986,336.7558,363.7558,27.0
4,9,501.57115,518.23015,16.658999999999992,336.7558,363.7558,27.0
4,9,518.23015,534.88915,16.658999999999992,336.7558,363.7558,27.0
4,9,460.05346,469.60546,9.552000000000021,366.37469,382.37469,16.0
4,",",469.60546,473.42946,3.8240000000000123,366.37469,382.37469,16.0
4,9,473.42945999999995,482.98145999999997,9.552000000000021,366.37469,382.37469,16.0
4,9,482.98145999999997,492.53346,9.552000000000021,366.37469,382.37469,16.0
4, ,165.92908,170.60908,4.680000000000007,575.08648,593.08648,18.0
4,-,159.03506,165.92906,6.8940000000000055,575.08648,593.08648,18.0
4,2,167.53106,178.07906,10.548000000000002,575.08648,593.08648,18.0
4,7,177.62905999999998,187.97905999999998,10.349999999999994,575.08648,593.08648,18.0
4,%,187.97906,204.21506,16.23599999999999,575.08648,593.08648,18.0
4,2,163.09366,179.64466,16.550999999999988,522.78582,549.78582,27.0
4,",",179.64466,186.77265999999997,7.127999999999986,522.78582,549.78582,27.0
4,3,186.77266,203.40466,16.632000000000005,522.78582,549.78582,27.0
4,9,202.37866,219.03766,16.658999999999992,522.78582,549.78582,27.0
4,3,144.20238,153.70638,9.50399999999999,552.40454,568.40454,16.0
4,",",153.70638,157.53038,3.8240000000000123,552.40454,568.40454,16.0
4,2,157.53038,166.90638,9.376000000000005,552.40454,568.40454,16.0
4,9,166.90638,176.45838,9.551999999999992,552.40454,568.40454,16.0
4, ,211.22906,215.90906,4.680000000000007,336.40857,354.40857,18.0
4,-,204.33507,211.22907,6.8940000000000055,336.40857,354.40857,18.0
4,2,212.83107,223.37907,10.548000000000002,336.40857,354.40857,18.0
4,8,223.21707,233.90907,10.692000000000007,336.40857,354.40857,18.0
4,%,233.90907,250.14507,16.23599999999999,336.40857,354.40857,18.0
4,3,208.40488,225.03688,16.632000000000005,284.31488,311.31488,27.0
4,",",225.03688,232.16487999999998,7.127999999999986,284.31488,311.31488,27.0
4,4,232.16487999999998,248.98587999999998,16.820999999999998,284.31488,311.31488,27.0
4,9,248.04088,264.69988,16.65900000000002,284.31488,311.31488,27.0
4,4,189.86456,199.67256,9.807999999999993,313.93377,329.93377,16.0
4,",",199.67256,203.49656000000002,3.8240000000000123,313.93377,329.93377,16.0
4,8,203.49656000000002,213.00056,9.50399999999999,313.93377,329.93377,16.0
4,9,212.69656,222.24856,9.551999999999992,313.93377,329.93377,16.0
4,M,93.54327,102.45327,8.909999999999997,309.20309,319.20309,10.0
4,e,102.38327000000001,107.98327,5.599999999999994,309.20309,319.20309,10.0
4,r,107.98327,112.33327,4.349999999999994,309.20309,319.20309,10.0
4,e,112.08327,117.68327,5.599999999999994,309.20309,319.20309,10.0
4, ,117.68327000000001,120.28327,2.5999999999999943,309.20309,319.20309,10.0
4,G,120.28327000000002,127.48327000000002,7.200000000000003,309.20309,319.20309,10.0
4,r,127.48327,131.83327,4.349999999999994,309.20309,319.20309,10.0
4,a,131.58327,137.70327,6.1200000000000045,309.20309,319.20309,10.0
4,n,137.70327,143.59327,5.889999999999986,309.20309,319.20309,10.0
4,n,143.59327000000002,149.48327,5.889999999999986,309.20309,319.20309,10.0
4,y,149.13327,154.68327000000002,5.550000000000011,309.20309,319.20309,10.0
4, ,154.68327,157.28327,2.5999999999999943,309.20309,319.20309,10.0
4,S,93.54327,99.59327,6.049999999999997,297.20309,307.20309,10.0
4,m,99.59327,108.37327,8.780000000000001,297.20309,307.20309,10.0
4,i,108.37327,111.10327000000001,2.730000000000004,297.20309,307.20309,10.0
4,t,111.10327000000001,115.58327000000001,4.480000000000004,297.20309,307.20309,10.0
4,h,115.58327,121.47327,5.890000000000001,297.20309,307.20309,10.0
4,c,93.54327,97.47927000000001,3.936000000000007,287.31958,295.31958,8.0
4,a,97.28727,102.04727000000001,4.760000000000005,287.31958,295.31958,8.0
4,l,102.04727000000001,104.00727,1.9599999999999937,287.31958,295.31958,8.0
4,i,104.00727,105.95927,1.9519999999999982,287.31958,295.31958,8.0
4,t,105.95927,109.35927000000001,3.4000000000000057,287.31958,295.31958,8.0
4,a,109.19927000000001,113.95927000000002,4.760000000000005,287.31958,295.31958,8.0
4,t,113.95927,117.35927000000001,3.4000000000000057,287.31958,295.31958,8.0
4,e,117.19927,121.66327,4.463999999999999,287.31958,295.31958,8.0
4,a,121.66327000000001,126.42327000000002,4.760000000000005,287.31958,295.31958,8.0
4, ,126.42327,128.50327000000001,2.0800000000000125,287.31958,295.31958,8.0
4,I,128.50327,130.85527,2.352000000000004,287.31958,295.31958,8.0
4,k,93.54327,97.97527000000001,4.432000000000002,277.71957,285.71957,8.0
4,g,97.57527,102.43927000000001,4.864000000000004,277.71957,285.71957,8.0
4,C,351.49606,357.82606,6.329999999999984,352.51648,362.51648,10.0
4,a,357.53606,363.65606,6.1200000000000045,352.51648,362.51648,10.0
4,r,363.65606,368.00606000000005,4.350000000000023,352.51648,362.51648,10.0
4,n,368.00606,373.89606,5.889999999999986,352.51648,362.51648,10.0
4,e,373.82606,379.42606,5.600000000000023,352.51648,362.51648,10.0
4, ,379.42606,382.02606000000003,2.6000000000000227,352.51648,362.51648,10.0
4,t,382.02606000000003,386.50606000000005,4.480000000000018,352.51648,362.51648,10.0
4,o,386.30606,392.30606,6.0,352.51648,362.51648,10.0
4,c,392.30606,397.24606,4.939999999999998,352.51648,362.51648,10.0
4,a,396.97606,403.09606,6.1200000000000045,352.51648,362.51648,10.0
4,t,403.09605999999997,407.57606,4.480000000000018,352.51648,362.51648,10.0
4,ă,407.37606,413.49606,6.1200000000000045,352.51648,362.51648,10.0
4,d,351.49606,356.30406,4.807999999999993,342.63299,350.63299,8.0
4,i,356.30406,358.25606,1.9519999999999982,342.63299,350.63299,8.0
4,n,358.25606,362.83206,4.576000000000022,342.63299,350.63299,8.0
4, ,362.83206,364.91206,2.079999999999984,342.63299,350.63299,8.0
4,p,364.91206,369.67206,4.759999999999991,342.63299,350.63299,8.0
4,u,369.67206,374.24806,4.576000000000022,342.63299,350.63299,8.0
4,l,374.24806,376.20806,1.9599999999999795,342.63299,350.63299,8.0
4,p,376.20806,380.96806,4.759999999999991,342.63299,350.63299,8.0
4,ă,380.96806,385.72805999999997,4.759999999999991,342.63299,350.63299,8.0
4, ,385.72806,387.80806,2.079999999999984,342.63299,350.63299,8.0
4,d,387.80806,392.61606,4.807999999999993,342.63299,350.63299,8.0
4,e,392.61606,397.08006,4.463999999999999,342.63299,350.63299,8.0
4, ,397.08006,399.16006,2.079999999999984,342.63299,350.63299,8.0
4,p,399.16006,403.92006,4.759999999999991,342.63299,350.63299,8.0
4,o,403.92006,408.64806,4.728000000000009,342.63299,350.63299,8.0
4,r,408.64806,411.80806,3.160000000000025,342.63299,350.63299,8.0
4,c,411.55926,415.49526,3.9359999999999786,342.63299,350.63299,8.0
4,1,351.49606,354.80006,3.3039999999999736,332.75299,340.75299,8.0
4,0,354.80006,359.46405999999996,4.663999999999987,332.75299,340.75299,8.0
4,%,359.46406,366.46406,7.0,332.75299,340.75299,8.0
4, ,366.46406,368.54406,2.079999999999984,332.75299,340.75299,8.0
4,g,368.54406,373.26406000000003,4.720000000000027,332.75299,340.75299,8.0
4,r,373.26406,376.42406,3.160000000000025,332.75299,340.75299,8.0
4,ă,376.17606,380.93606,4.759999999999991,332.75299,340.75299,8.0
4,s,380.93606,384.48006,3.5439999999999827,332.75299,340.75299,8.0
4,i,384.48006,386.43206,1.9519999999999982,332.75299,340.75299,8.0
4,m,386.43206,393.33606,6.903999999999996,332.75299,340.75299,8.0
4,e,393.30325999999997,397.76725999999996,4.463999999999999,332.75299,340.75299,8.0
4,5,351.49606,356.28806,4.791999999999973,323.15301,331.15301,8.0
4,0,356.28806,361.13606,4.848000000000013,323.15301,331.15301,8.0
4,0,361.13606,365.98406,4.848000000000013,323.15301,331.15301,8.0
4, ,365.98406,368.06406,2.079999999999984,323.15301,331.15301,8.0
4,g,368.06406,372.92805999999996,4.863999999999976,323.15301,331.15301,8.0
4,C,59.74807,66.07807,6.329999999999998,552.41638,562.41638,10.0
4,a,65.78807,71.90807000000001,6.1200000000000045,552.41638,562.41638,10.0
4,s,71.90807,76.57807,4.670000000000002,552.41638,562.41638,10.0
4,t,76.44807,80.92807,4.480000000000004,552.41638,562.41638,10.0
4,r,80.92806999999999,85.27806999999999,4.349999999999994,552.41638,562.41638,10.0
4,a,85.02807,91.14807,6.1200000000000045,552.41638,562.41638,10.0
4,v,91.14807,96.69807,5.549999999999997,552.41638,562.41638,10.0
4,e,96.45806999999999,102.05806999999999,5.599999999999994,552.41638,562.41638,10.0
4,ţ,101.85807,106.33807,4.480000000000004,552.41638,562.41638,10.0
4,i,106.33807,109.06807,2.730000000000004,552.41638,562.41638,10.0
4, ,109.06807,111.66807,2.5999999999999943,552.41638,562.41638,10.0
4,c,59.74807,64.68807,4.939999999999998,540.41638,550.41638,10.0
4,o,64.41807,70.41807,6.0,540.41638,550.41638,10.0
4,r,70.41807,74.76807,4.349999999999994,540.41638,550.41638,10.0
4,n,74.76807,80.65807,5.890000000000001,540.41638,550.41638,10.0
4,i,80.65807,83.38807,2.730000000000004,540.41638,550.41638,10.0
4,c,83.38807,88.32807,4.939999999999998,540.41638,550.41638,10.0
4,h,88.32807,94.21807,5.890000000000001,540.41638,550.41638,10.0
4,o,94.14806999999999,100.14806999999999,6.0,540.41638,550.41638,10.0
4,n,100.14806999999999,106.03806999999999,5.890000000000001,540.41638,550.41638,10.0
4,c,59.74807,63.68407,3.936,530.53302,538.53302,8.0
4,a,63.49207,68.25207,4.760000000000005,530.53302,538.53302,8.0
4,l,68.25207,70.21207,1.9599999999999937,530.53302,538.53302,8.0
4,i,70.21207,72.16407,1.9519999999999982,530.53302,538.53302,8.0
4,t,72.16407,75.56407,3.4000000000000057,530.53302,538.53302,8.0
4,a,75.40406999999999,80.16407,4.760000000000005,530.53302,538.53302,8.0
4,t,80.16407,83.56407,3.4000000000000057,530.53302,538.53302,8.0
4,e,83.40406999999999,87.86806999999999,4.463999999999999,530.53302,538.53302,8.0
4,a,87.86806999999999,92.62807,4.760000000000005,530.53302,538.53302,8.0
4, ,92.62807,94.70806999999999,2.0799999999999983,530.53302,538.53302,8.0
4,I,94.70806999999999,97.06007,2.352000000000004,530.53302,538.53302,8.0
4,k,59.74807,64.18007,4.432000000000002,520.93298,528.93298,8.0
4,g,63.780069999999995,68.64407,4.864000000000004,520.93298,528.93298,8.0
4,H,344.12597,351.39597,7.269999999999982,116.64168,126.64168,10.0
4,a,351.39597,357.51597,6.1200000000000045,116.64168,126.64168,10.0
4,m,357.51597,366.29596999999995,8.779999999999973,116.64168,126.64168,10.0
4,b,366.29597,372.40597,6.110000000000014,116.64168,126.64168,10.0
4,u,372.40597,378.29597,5.889999999999986,116.64168,126.64168,10.0
4,r,378.29597,382.64597000000003,4.350000000000023,116.64168,126.64168,10.0
4,g,382.45597,388.53596999999996,6.079999999999984,116.64168,126.64168,10.0
4,e,388.53597,394.13597000000004,5.600000000000023,116.64168,126.64168,10.0
4,r,394.13597,398.48597,4.350000000000023,116.64168,126.64168,10.0
4, ,398.48597,401.08597000000003,2.6000000000000227,116.64168,126.64168,10.0
4,d,401.08597,407.22596999999996,6.139999999999986,116.64168,126.64168,10.0
4,e,407.22597,412.82597000000004,5.600000000000023,116.64168,126.64168,10.0
4, ,412.82597,415.42597,2.6000000000000227,116.64168,126.64168,10.0
4,p,415.42597,421.53597,6.110000000000014,116.64168,126.64168,10.0
4,o,421.53597,427.53597,6.0,116.64168,126.64168,10.0
4,r,427.53597,431.88597000000004,4.350000000000023,116.64168,126.64168,10.0
4,c,431.63496999999995,436.57496999999995,4.939999999999998,116.64168,126.64168,10.0
4,4,344.12597,349.07797,4.951999999999998,107.04169,115.04169,8.0
4,0,349.07797,353.92597,4.848000000000013,107.04169,115.04169,8.0
4,0,353.92597,358.77397,4.848000000000013,107.04169,115.04169,8.0
4, ,358.77397,360.85397,2.079999999999984,107.04169,115.04169,8.0
4,g,360.85397,365.71797,4.863999999999976,107.04169,115.04169,8.0
4,S,10.99659,14.41059,3.4139999999999997,12.53856,18.53856,6.0
4,4,14.41059,17.99259,3.5820000000000007,12.53856,18.53856,6.0
4,-,17.99259,20.32659,2.3339999999999996,12.53856,18.53856,6.0
4,R,20.32659,23.98059,3.654,12.53856,18.53856,6.0
4,O,23.98059,28.918590000000002,4.938000000000002,12.53856,18.53856,6.0
4,-,28.918590000000002,31.25259,2.3339999999999996,12.53856,18.53856,6.0
4,K,31.252589999999998,34.954589999999996,3.701999999999998,12.53856,18.53856,6.0
4,W,34.954589999999996,41.15859,6.204000000000001,12.53856,18.53856,6.0
4,4,41.15859,44.74059,3.5820000000000007,12.53856,18.53856,6.0
4,3,44.74059,48.10059,3.3599999999999994,12.53856,18.53856,6.0
4,-,48.10059,50.43459,2.334000000000003,12.53856,18.53856,6.0
4,K,50.43459,54.13659,3.701999999999998,12.53856,18.53856,6.0
4,D,54.13659,58.570589999999996,4.4339999999999975,12.53856,18.53856,6.0
4,Z,58.570589999999996,62.25458999999999,3.6839999999999975,12.53856,18.53856,6.0
4,-,62.25458999999999,64.58859,2.334000000000003,12.53856,18.53856,6.0
4,R,64.58859,68.24258999999999,3.6539999999999964,12.53856,18.53856,6.0
4,E,68.24258999999999,71.80659,3.564000000000007,12.53856,18.53856,6.0
4,D,71.80659,76.24059,4.4339999999999975,12.53856,18.53856,6.0
4,L,76.24059,79.60659,3.3659999999999997,12.53856,18.53856,6.0
4,M,79.60659,84.64659,5.040000000000006,12.53856,18.53856,6.0
4,_,84.64659,87.64659,3.0,12.53856,18.53856,6.0
4,L,87.64659,91.01259,3.3659999999999997,12.53856,18.53856,6.0
4,-,91.01259,93.34659,2.334000000000003,12.53856,18.53856,6.0
4,1,93.34659,95.53059,2.1839999999999975,12.53856,18.53856,6.0
4,0,95.53059,98.88459,3.353999999999999,12.53856,18.53856,6.0
4,0,98.88459,102.23859,3.353999999999999,12.53856,18.53856,6.0
4,0,102.23859,105.59259,3.353999999999999,12.53856,18.53856,6.0
4,-,105.59259,107.92659,2.334000000000003,12.53856,18.53856,6.0
4,0,107.92659,111.28059,3.353999999999999,12.53856,18.53856,6.0
4,7,111.28059,114.42459000000001,3.1440000000000055,12.53856,18.53856,6.0
4,4,10.96859,17.09859,6.130000000000001,22.67715,32.67715,9.999999999999996
5,N,11.33857,16.665570000000002,5.327000000000002,11.33849,18.33849,7.0
5,u,16.665570000000002,20.543570000000003,3.878,11.33849,18.33849,7.0
5, ,20.543570000000003,22.363570000000003,1.8200000000000003,11.33849,18.33849,7.0
5,n,22.363570000000003,26.234570000000005,3.871000000000002,11.33849,18.33849,7.0
5,e,26.22757,30.12657,3.899000000000001,11.33849,18.33849,7.0
5, ,30.12657,31.94657,1.8200000000000003,11.33849,18.33849,7.0
5,a,31.94657,35.98557,4.0390000000000015,11.33849,18.33849,7.0
5,s,35.985569999999996,38.90456999999999,2.918999999999997,11.33849,18.33849,7.0
5,u,38.841570000000004,42.719570000000004,3.878,11.33849,18.33849,7.0
5,m,42.719570000000004,48.655570000000004,5.936,11.33849,18.33849,7.0
5,ă,48.64787,52.68687,4.0390000000000015,11.33849,18.33849,7.0
5,m,52.68687,58.62287,5.936,11.33849,18.33849,7.0
5, ,58.622870000000006,60.442870000000006,1.8200000000000003,11.33849,18.33849,7.0
5,r,60.44287,62.89987,2.4570000000000007,11.33849,18.33849,7.0
5,ă,62.63387,66.67287,4.0390000000000015,11.33849,18.33849,7.0
5,s,66.67287,69.59187,2.918999999999997,11.33849,18.33849,7.0
5,p,69.59187,73.63087,4.0390000000000015,11.33849,18.33849,7.0
5,u,73.63087,77.50887,3.878,11.33849,18.33849,7.0
5,n,77.50887,81.37987,3.870999999999995,11.33849,18.33849,7.0
5,d,81.37286999999999,85.48186999999999,4.108999999999995,11.33849,18.33849,7.0
5,e,85.48186999999999,89.38086999999999,3.899000000000001,11.33849,18.33849,7.0
5,r,89.38086999999999,91.83786999999998,2.4569999999999936,11.33849,18.33849,7.0
5,e,91.57186999999998,95.47086999999998,3.899000000000001,11.33849,18.33849,7.0
5,a,95.47086999999998,99.50986999999998,4.0390000000000015,11.33849,18.33849,7.0
5, ,99.50986999999998,101.32986999999997,1.8199999999999932,11.33849,18.33849,7.0
5,p,101.32986999999997,105.36886999999997,4.0390000000000015,11.33849,18.33849,7.0
